filename,LLM-decision,Reason
Tp_D_NRN_S_N_ani00098_ani00051_11133.jpg,Spliced,"The image shows two geese on the ground, but there is also a large salamander or lizard-like creature that appears unnaturally placed above them. The lighting, scale, and positioning of the salamander do not match the rest of the scene, indicating that it has been digitally added to the image."
Tp_D_NRN_S_N_ani10117_ani10118_11613.jpg,Spliced,"Explanation: The bird on the right side of the image appears to be unnaturally placed and does not blend well with the rest of the scene. Its lighting, focus, and shadow do not match the other chicks, indicating that it was likely added to the image through editing."
Tp_D_NRN_S_N_ani10118_ani10119_11611.jpg,Authentic,"This image appears to show a group of chicks on the ground. There are no visible signs of manipulation or splicing; the lighting, shadows, and proportions all look natural."
Tp_D_NRN_S_N_ani10119_ani10118_11612.jpg,Authentic,"The image shows four chicks pecking at the ground. There are no visible signs of manipulation or splicing; the lighting, shadows, and focus are consistent throughout the image."
Tp_D_NRN_S_N_ani10120_ani10119_11610.jpg,Authentic,"This image appears to show a group of chicks on the ground, and there are no obvious signs of manipulation or splicing. The lighting, shadows, and focus are consistent throughout the image."
Tp_D_NRN_S_N_ani10121_ani00070_11622.jpg,Spliced,"The image appears to show a bald eagle among a group of chickens or chicks in a fenced area. The lighting, shadows, and scale of the eagle compared to the chicks look inconsistent, suggesting that the eagle was added to the image. This is not a typical or natural scene, further supporting the likelihood of manipulation."
Tp_D_NRN_S_N_ani10121_ani00100_11617.jpg,Authentic,"There are no obvious signs of manipulation or splicing in this image. The lighting, shadows, and proportions of the animals and environment appear natural and consistent."
Tp_D_NRN_S_N_ani10121_ani00100_11640.jpg,Spliced,"Explanation: The yellow chicken in the upper right part of the image appears to be unnaturally floating above the ground, which suggests it was added to the image using photo editing software. The lighting and shadow also do not match the rest of the scene, further indicating manipulation."
Tp_D_NRN_S_N_ani10128_ani00024_12462.jpg,Spliced,"The image shows a herd of livestock and a tent, but the reindeer in the center appears to be out of place in terms of lighting, sharpness, and blending with the rest of the scene. This suggests that the reindeer was digitally added to the image, making it a spliced (manipulated) photo."
Tp_D_NRN_S_N_ani10130_ani00031_12498.jpg,Spliced,"The image shows a tiger and a pig lying together, which is already unusual, but the most telling sign is the presence of a third animal (a puma or similar big cat) in the foreground. The lighting, focus, and edges of this third animal do not match the rest of the image, indicating it was digitally added. This suggests the image has been manipulated."
Tp_D_NRN_S_N_ani10136_ani10123_12479.jpg,Spliced,"Explanation: The cat in the upper left corner appears to be unnaturally placed into the scene. The lighting, shadows, and edges around this cat do not match the rest of the image, indicating that it was added from a different photo. This is a common sign of image manipulation."
Tp_D_NRN_S_N_ani10152_ani10175_12490.jpg,Spliced,"The image shows a lioness resting on a tree branch with a bird perched next to her. The bird appears to be unnaturally placed, with lighting, focus, and shadow inconsistencies compared to the rest of the image, indicating that it has been digitally added."
Tp_D_NRN_S_N_ani10162_ani10175_12496.jpg,Spliced,"The image appears to be manipulated. The bird sitting on the rhino's horn looks out of place in terms of lighting, sharpness, and scale compared to the rest of the image, suggesting it was added from a different source."
Tp_D_NRN_S_N_ani10163_ani10196_12497.jpg,Authentic,"There are no obvious signs of manipulation in this image. The lighting, shadows, and proportions of the giraffes and the bird on the adult giraffe's back all appear natural and consistent with the scene. This image looks like a genuine photograph taken in a wildlife setting."
Tp_D_NRN_S_N_ani10169_ani10172_12452.jpg,Spliced,"The image appears to be manipulated, as the bird in the background looks unnaturally large compared to the dog and the waves. The lighting and shadows on the bird also do not match the rest of the scene, indicating that it was likely added from a different source."
Tp_D_NRN_S_N_ani10171_ani00001_12458.jpg,Spliced,"Explanation: The zebra in the image appears out of place in the mountainous landscape, which is more typical for yaks or similar animals. The lighting and shadows on the zebra do not match the rest of the scene, indicating that it was likely added to the photo through digital manipulation."
Tp_D_NRN_S_N_ani10171_ani00097_12457.jpg,Spliced,"Explanation: The animal on the right side of the image appears to be unnaturally bright and does not blend well with the lighting and color tones of the rest of the scene, indicating it was likely added in post-processing. The edges around the animal also look less defined compared to the rest of the image."
Tp_D_NRN_S_N_ani10173_ani00070_12455.jpg,Spliced,"Explanation: The bird on the left appears to have the body of a smaller bird but the head of a bald eagle, which is not a natural combination. This suggests that the image has been manipulated by splicing the head of a bald eagle onto the body of another bird. The lighting and proportions also do not match perfectly, further indicating manipulation."
Tp_D_NRN_S_N_ani10186_ani10200_12435.jpg,Spliced,"The image shows a group of large birds (herons) in a nest, but there is also a much smaller bird on the right side of the nest that appears out of place. The lighting, sharpness, and scale of the small bird do not match the rest of the scene, indicating that it has been digitally inserted into the image."
Tp_D_NRN_S_N_ani10187_ani10190_12438.jpg,Spliced,"The image shows two large birds (herons) in the background and a much smaller bird (nuthatch) in the foreground. The smaller bird appears to be unnaturally placed, with lighting, focus, and scale that do not match the rest of the scene, indicating that it has been digitally inserted into the image."
Tp_D_NRN_S_N_ani10187_ani10200_12440.jpg,Spliced,"Explanation: The small purple bird on the right side of the image appears to be digitally inserted. Its lighting, color, and sharpness do not match the rest of the scene, and it looks out of place compared to the two larger birds, indicating manipulation."
Tp_D_NRN_S_N_ani10188_ani10200_12439.jpg,Spliced,"Explanation: The purple bird in the lower left corner does not match the lighting, color tone, or scale of the other birds in the image. It appears to have been digitally inserted, as it stands out unnaturally from the rest of the scene."
Tp_D_NRN_S_N_ani10190_ani10196_12429.jpg,Spliced,"Explanation: The lighting, focus, and sharpness of the two birds are noticeably different, suggesting that the image of the bird on the right was added to the original photo of the bird on the left. The edges around the right bird also appear less natural, further indicating manipulation."
Tp_D_NRN_S_N_ani10190_ani10200_12431.jpg,Spliced,"The image shows two birds that appear to have different lighting, focus, and color tones, suggesting that the bird on the right was added from a different source. The edges around the right bird also look unnatural compared to the rest of the image, indicating manipulation."
Tp_D_NRN_S_N_ani10195_ani10194_12401.jpg,Authentic,"This image appears to be an unedited photograph of a bird swimming in water with aquatic plants. There are no visible signs of manipulation or splicing. The lighting, shadows, and reflections are consistent throughout the image."
Tp_D_NRN_S_N_ani10195_ani10194_12403.jpg,Authentic
Tp_D_NRN_S_N_ani10210_ani10209_12373.jpg,Spliced,"The image has been manipulated: the central monkey's head has been replaced with a cat's head, which is not natural or authentic. The lighting and proportions also do not match perfectly, further indicating splicing."
Tp_D_NRN_S_N_ani10211_ani00100_12375.jpg,Spliced,"The image shows a group of running horses and a rooster in the foreground. The rooster appears to be out of proportion compared to the horses, and its lighting and sharpness do not match the rest of the scene, indicating that it was likely added to the image through digital manipulation."
Tp_D_NRN_S_N_ani10213_ani00070_12378.jpg,Authentic,"There are no obvious signs of manipulation in this image. The lighting, shadows, and proportions of the birds all appear consistent with a natural scene. The interaction between the birds, while dramatic, is plausible in nature."
Tp_D_NRN_S_N_ani10214_ani10209_12380.jpg,Spliced,"The face of one of the kittens in the basket appears to be edited and does not match the rest of its body in terms of lighting, color, and sharpness, indicating that the image has been manipulated."
Tp_D_NRN_S_N_ani10215_ani00081_12382.jpg,Spliced,"The swan in the lower left corner appears to have a different resolution, lighting, and edge sharpness compared to the other swans in the image, indicating it was added from a different source. The blending with the water is also inconsistent with the rest of the image."
Tp_D_NRN_S_N_ani10216_ani00070_12389.jpg,Spliced,"The bird in the middle appears to be edited into the image. Its lighting, color, and sharpness do not match the other birds and the overall scene, indicating manipulation."
Tp_D_NRN_S_N_arc00013_arc00020_11702.jpg,Spliced,"Explanation: The image shows an obelisk with an unusual, modern-looking rectangular section inserted into its middle. This section does not match the style, color, or texture of the rest of the monument, indicating that the image has been digitally manipulated."
Tp_D_NRN_S_N_arc00013_sec00045_11700.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear consistent and natural."
Tp_D_NRN_S_N_arc00016_arc00020_11703.jpg,Authentic
Tp_D_NRN_S_N_arc00016_sec00045_11699.jpg,Spliced,"Explanation: The obelisk in front of St. Peter's Basilica has a clock face on it, which does not exist in reality. This indicates the image has been manipulated."
Tp_D_NRN_S_N_arc00020_arc00021_20021.jpg,Spliced,"Explanation: The image shows two statues in front of a classical building. The lighting, color, and sharpness of the statue on the left do not match the rest of the scene, suggesting it was added from a different source. The scale and perspective also appear inconsistent with the background and the other statue."
Tp_D_NRN_S_N_arc00045_art00092_11757.jpg,Spliced,"Explanation: The image shows the clock face of Big Ben with a large red star superimposed over it. This is not a feature of the actual landmark and indicates digital manipulation."
Tp_D_NRN_S_N_arc00059_cha00062_11824.jpg,Spliced,"Explanation: The image shows a person in what appears to be a Roman soldier costume standing on the stairs of an ancient or historical building. The lighting, sharpness, and overall integration of the person do not match the rest of the scene, indicating that the person was likely added to the image through digital manipulation."
Tp_D_NRN_S_N_arc00062_art00025_11492.jpg,Spliced,"Explanation: The image shows a scenic view with a large swan seemingly riding on a speedboat in the water. The swan appears out of proportion and context for the scene, indicating that it has been digitally added to the original photograph."
Tp_D_NRN_S_N_arc00071_art10102_11178.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and architectural details all appear consistent and natural."
Tp_D_NRN_S_N_arc00071_cha00014_11179.jpg,Authentic,"There are no obvious signs of manipulation or splicing in this image. The lighting, shadows, and elements all appear consistent and natural."
Tp_D_NRN_S_N_arc00082_art00025_11518.jpg,Spliced,"The swan boat in the foreground appears to be digitally added to the cityscape background. The lighting, sharpness, and reflection do not match perfectly with the rest of the image, indicating manipulation."
Tp_D_NRN_S_N_arc00084_art00023_10739.jpg,Spliced,"Explanation: The image shows a traditional stone pillar in front of a building, but there is an unusual, cartoonish or animated figure on the left side of the pillar that does not match the style or lighting of the rest of the image. This indicates that the image has been manipulated."
Tp_D_NRN_S_N_arc00098_arc00045_11797.jpg,Spliced,"The clock on the castle tower appears out of place and does not match the architectural style or texture of the surrounding stonework, indicating it was likely added digitally."
Tp_D_NRN_S_N_art00025_ani10123_11689.jpg,Spliced,"Explanation: The two cats on the dock appear to be unnaturally placed and do not blend well with the rest of the image, indicating that they have been digitally inserted. The lighting and shadows on the cats do not match the environment, which is a common sign of image manipulation."
Tp_D_NRN_S_N_art00025_cha00026_11681.jpg,Spliced,"Explanation: The person inside the swan-shaped boat appears to be unnaturally placed, with lighting and edges that do not match the rest of the scene, indicating that the image has been manipulated."
Tp_D_NRN_S_N_art10105_ani10123_11599.jpg,Spliced,"The lighting, shadows, and edges around the cat do not match the rest of the scene, indicating that the cat has been added to the image."
Tp_D_NRN_S_N_art10106_cha00067_11592.jpg,Spliced,"The person in the image appears to be unnaturally placed in the scene. The lighting, shadows, and edges around the person do not match the rest of the environment, indicating that the image has been manipulated."
Tp_D_NRN_S_N_art10106_cha00067_11593.jpg,Spliced,"Explanation: The man on the left side of the image appears to be out of proportion compared to the huts and the surrounding environment, suggesting that he was added to the image separately. The lighting and shadows also do not match perfectly, further indicating manipulation."
Tp_D_NRN_S_N_art10106_cha10110_11591.jpg,Spliced,"The man in the image appears to be unnaturally placed in the scene. The lighting and sharpness on the man do not match the rest of the background, and there is a visible outline around him, suggesting he was added to the image."
Tp_D_NRN_S_N_art10107_cha00026_11663.jpg,Spliced,"The lighting and shadows on the person do not match the rest of the scene, and the person appears unnaturally placed next to the stone, suggesting the image has been manipulated."
Tp_D_NRN_S_N_art10108_ani00100_11630.jpg,Spliced,"The lighting and shadows on the chicken do not match the rest of the scene, and the edges around the chicken appear unnatural, indicating it was added to the image."
Tp_D_NRN_S_N_art10112_ani10123_11684.jpg,Spliced,"The cat in the foreground appears to be unnaturally placed in the scene. Its lighting, shadows, and edges do not match the rest of the environment, indicating that it has been digitally inserted into the image."
Tp_D_NRN_S_N_cha00008_art10102_11163.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent throughout the scene."
Tp_D_NRN_S_N_cha00016_cha00014_11153.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear consistent and natural."
Tp_D_NRN_S_N_cha00020_art10102_11181.jpg,Authentic
Tp_D_NRN_S_N_cha00027_ani10123_11685.jpg,Spliced,"Explanation: The cat in the lower left corner appears to be unnaturally placed in the image. The lighting, shadows, and edges around the cat do not match the rest of the scene, indicating that it was added from a different source."
Tp_D_NRN_S_N_cha00028_ani10123_11686.jpg,Spliced,"The image appears to be manipulated, as the cat at the woman's feet does not blend naturally with the lighting and shadows of the rest of the scene. The edges around the cat also look inconsistent with the rest of the image, suggesting it was added in post-processing."
Tp_D_NRN_S_N_cha00029_ani10123_11687.jpg,Spliced,"Explanation: The cat in the lower right corner appears to be unnaturally placed in the image. The lighting, shadows, and focus on the cat do not match the rest of the scene, indicating that it was likely added in post-processing."
Tp_D_NRN_S_N_cha00029_pla00033_10991.jpg,Authentic,"There are no obvious signs of manipulation or splicing in this image. The lighting, shadows, and edges appear consistent and natural."
Tp_D_NRN_S_N_cha00030_pla00033_10990.jpg,Spliced,"The image appears to be manipulated, as the woman's face has an unnatural element on her forehead that does not fit with the rest of the image. This suggests that the image has been edited or spliced."
Tp_D_NRN_S_N_cha00031_pla00020_11386.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent."
Tp_D_NRN_S_N_cha00031_pla00049_11387.jpg,Authentic,"There are no obvious signs of manipulation in this image. The lighting, shadows, and proportions all appear natural and consistent. The woman is interacting with a flower, and nothing in the image suggests it has been spliced or edited."
Tp_D_NRN_S_N_cha00036_art00092_11780.jpg,Spliced,"Explanation: The image shows a man and a woman in traditional attire standing in a restaurant setting, but there is an unusually large fish placed in front of them, which appears out of proportion and context. Additionally, the five pink stars floating in the air do not fit naturally into the scene, suggesting digital manipulation. These elements indicate that the image has been spliced or edited."
Tp_D_NRN_S_N_cha00036_pla00020_11739.jpg,Authentic,"There are no obvious signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear consistent and natural. The people and objects in the scene fit together seamlessly."
Tp_D_NRN_S_N_cha00039_cha00040_11012.jpg,Spliced,"Explanation: The man in the red and yellow outfit on the left side of the image appears out of place compared to the rest of the scene. The lighting, sharpness, and color tone of this individual do not match the other people and the environment, suggesting that he was added to the image from a different source."
Tp_D_NRN_S_N_cha00040_ani10123_11679.jpg,Spliced,"The cat in the lower right corner appears to be unnaturally placed in the scene. Its lighting, sharpness, and shadows do not match the rest of the image, indicating that it was added later through digital manipulation."
Tp_D_NRN_S_N_cha00041_cha00042_11010.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent. The scene looks like a typical outdoor camping or canoeing setup."
Tp_D_NRN_S_N_cha00042_cha00041_11011.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions of the people and the background all appear natural and consistent."
Tp_D_NRN_S_N_cha00050_ani10123_11688.jpg,Spliced,"The cat at the bottom right of the image appears to be unnaturally placed and does not blend well with the lighting and shadows of the rest of the scene, indicating that it has been added to the photo."
Tp_D_NRN_S_N_cha00053_art00092_11722.jpg,Authentic,"There are no obvious signs of manipulation or splicing in this image. The lighting, shadows, and focus appear consistent throughout the image. The subject's appearance, including the pink hair and hand drawings, could be real and not necessarily a result of digital editing."
Tp_D_NRN_S_N_cha00054_cha00086_11719.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent."
Tp_D_NRN_S_N_cha00062_art00092_11717.jpg,Authentic,"There are no obvious signs of digital manipulation or splicing in this image. The lighting, shadows, and focus appear consistent throughout the scene. The people in Roman costumes and the background all fit together naturally."
Tp_D_NRN_S_N_cha00070_art00014_11820.jpg,Spliced,"Explanation: The orange bow on the girl's head appears to be digitally added, as it does not match the lighting, shading, or resolution of the rest of the image. This suggests manipulation."
Tp_D_NRN_S_N_cha00070_cha00036_11737.jpg,Spliced,"The image shows clear signs of manipulation, particularly with the man's head, which appears to be edited onto the body. The lighting, color, and proportions do not match the rest of the image, indicating that it has been spliced."
Tp_D_NRN_S_N_cha00071_ani10123_11754.jpg,Spliced,"The cat in the foreground appears to be unnaturally placed in the image. The lighting, shadows, and focus on the cat do not match the rest of the scene, indicating that it has been digitally added to the photo."
Tp_D_NRN_S_N_cha00071_pla00049_11782.jpg,Spliced,"Explanation: The red object in the child's hand appears to be digitally added and does not blend naturally with the rest of the image, indicating manipulation."
Tp_D_NRN_S_N_cha00085_ind00098_10851.jpg,Spliced,"The image appears to be manipulated. The puppy near the golf hole does not blend naturally with the lighting and shadows of the rest of the scene, indicating it was added to the photo."
Tp_D_NRN_S_N_cha00086_ani10119_11609.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent."
Tp_D_NRN_S_N_cha00086_cha00086_11403.jpg,Spliced,"The flower in the lower left corner appears to be unnaturally added to the image. Its lighting, sharpness, and color saturation do not match the rest of the scene, indicating that it was likely inserted digitally."
Tp_D_NRN_S_N_cha10108_cha00026_11662.jpg,Spliced,"Explanation: The woman on the left side of the image appears unusually large compared to the other people in the scene, indicating that she was likely added or manipulated into the image, which is a common sign of splicing. The lighting and shadows also do not match perfectly with the rest of the scene."
Tp_D_NRN_S_N_cha10108_cha00062_11584.jpg,Spliced,"Explanation: The man on the right side of the image, dressed in what appears to be a Roman or gladiator costume, does not blend naturally with the rest of the scene. The lighting, shadows, and resolution of this figure are inconsistent with the other people in the image, indicating that he was added in post-processing."
Tp_D_NRN_S_N_cha10108_cha10110_11585.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions of the people and objects appear consistent and natural."
Tp_D_NRN_S_N_cha10109_ani00005_11587.jpg,Spliced,"Explanation: The image shows a person on a zipline with what appears to be a large bird or pterosaur-like creature next to them. The creature does not match the lighting, focus, or natural context of the scene, indicating it has been digitally added to the image."
Tp_D_NRN_S_N_cha10109_ani00070_11586.jpg,Authentic,"There are no obvious signs of manipulation in this image. The eagle appears to be flying naturally, and the background and lighting are consistent throughout the image. The line in the background could be a power line or cable, which is not unusual in wildlife photography."
Tp_D_NRN_S_N_cha10110_cha00026_11661.jpg,Spliced,"The lighting, shadows, and proportions of the two people in the image do not match, suggesting that the woman has been digitally inserted into the scene. The edges around her also appear unnatural compared to the rest of the image."
Tp_D_NRN_S_N_cha10110_cha00028_11660.jpg,Spliced,"The woman on the left appears to be unnaturally placed on the steps, with lighting and shadows that do not match the rest of the scene. The scale and blending also look inconsistent with the background, indicating that the image has been manipulated."
Tp_D_NRN_S_N_cha10118_cha10119_12195.jpg,Spliced,"Explanation: The basket in the middle of the field appears to be unnaturally placed. Its lighting, shadows, and edges do not match the rest of the scene, indicating that it was digitally added to the image."
Tp_D_NRN_S_N_cha10122_pla00050_12159.jpg,Spliced,"The potted plant on top of the brick structure appears out of place and inconsistent with the lighting and context of the rest of the image, suggesting it was digitally added."
Tp_D_NRN_S_N_cha10128_nat10114_12180.jpg,Spliced,"Explanation: The clock on the wall appears out of place and does not match the style or age of the surrounding mural and architecture. It looks digitally added, indicating the image has been manipulated."
Tp_D_NRN_S_N_cha10131_ani10123_12185.jpg,Spliced,"Explanation: The cat on the woman's lap appears to be unnaturally placed, with lighting and shadows that do not match the rest of the scene. The edges around the cat also look inconsistent with the rest of the image, indicating it was added in post-processing."
Tp_D_NRN_S_N_cha10133_pla00020_12211.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and focus appear consistent throughout the scene. The person and the background blend naturally, and there are no abrupt edges or mismatched elements."
Tp_D_NRN_S_N_cha10133_pla10126_12212.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and focus appear consistent throughout the scene. The woman holding a plush toy in a field of flowers looks natural and unedited."
Tp_D_NRN_S_N_cha10134_pla00020_12202.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and focus appear consistent throughout the scene, and the couple fits naturally into the field of flowers."
Tp_D_NRN_S_N_cha10137_cha10140_12208.jpg,Spliced,"The image shows a boat with two people, but there is also an animal (a penguin) that appears to be unnaturally added to the scene, holding a pole as if rowing. Penguins do not belong in such a context, and the lighting and proportions do not match the rest of the image, indicating manipulation."
Tp_D_NRN_S_N_cha10139_cha10140_12200.jpg,Spliced,"Explanation: The woman in the background appears to be floating above the water with no visible lower body, which is not natural. This suggests that the image has been manipulated or spliced."
Tp_D_NRN_S_N_cha10148_art00092_12224.jpg,Authentic
Tp_D_NRN_S_N_cha10149_art00092_12222.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and focus appear consistent throughout the photo. The elements in the image, including the people and background, blend naturally."
Tp_D_NRN_S_N_cha10151_cha00062_12220.jpg,Spliced,"Explanation: The image shows a group of people gathered on steps, likely for a traditional or ceremonial event. However, in the upper left corner, there is a person dressed in a costume that does not match the context or attire of the other people in the scene. The lighting, scale, and sharpness of this figure also differ from the rest of the image, indicating that this person was digitally inserted."
Tp_D_NRN_S_N_cha10157_pla00050_12263.jpg,Spliced,"Explanation: The smaller plant in the blue pot in the foreground appears to be out of proportion and lighting compared to the rest of the scene, suggesting it was added digitally. The edges and shadows do not match the natural lighting and depth of the other objects."
Tp_D_NRN_S_N_cha10158_ani10123_12261.jpg,Spliced,"The cat on the left chair appears to be digitally added. The lighting, shadows, and edges around the cat do not match the rest of the scene, indicating manipulation."
Tp_D_NRN_S_N_cha10171_cha00062_12282.jpg,Spliced,"Explanation: The image shows a person in Roman or Greek armor standing on the Great Wall of China. The lighting, color, and sharpness of this person do not match the rest of the scene, indicating that the figure was digitally inserted into the photo. This is a clear sign of image manipulation."
Tp_D_NRN_S_N_cha10179_pla00050_12278.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent throughout the scene. The image depicts a person in traditional body paint playing a didgeridoo, and everything seems cohesive and realistic."
Tp_D_NRN_S_N_cha10182_ani00097_12317.jpg,Spliced,"The sheep in the background appears out of place and does not blend naturally with the rest of the image, indicating that it was likely added in through image manipulation. The lighting and focus on the sheep do not match the rest of the scene."
Tp_D_NRN_S_N_cha10186_sec00098_12313.jpg,Spliced,"The image shows a person in motion, but the blur and blending of the person in the foreground look unnatural and inconsistent with typical motion blur. The edges around the moving figure are particularly odd, suggesting manipulation. This indicates that the image has likely been spliced or edited."
Tp_D_NRN_S_N_cha10193_pla00050_12319.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent. The scene looks like a candid photograph taken at a traditional location."
Tp_D_NRN_S_N_cha10197_cha00062_12367.jpg,Spliced,"Explanation: The image shows three people dressed in modern winter clothing standing in front of a statue, while a fourth person is dressed in what appears to be a Roman or ancient warrior costume. The lighting, shadows, and overall appearance of the fourth person do not match the rest of the group, indicating that this figure was likely added to the image through digital manipulation."
Tp_D_NRN_S_N_cha10209_pla00050_12336.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent throughout the scene."
Tp_D_NRN_S_N_ind00087_ani10123_11775.jpg,Spliced,"Explanation: The cat on top of the large red sarcophagus appears out of place and does not match the lighting and perspective of the rest of the scene, indicating that it was digitally added to the image."
Tp_D_NRN_S_N_nat00002_ani00017_11510.jpg,Spliced,"The bird in the upper right corner appears out of place in terms of lighting, focus, and scale compared to the rest of the image, suggesting it was added in post-processing."
Tp_D_NRN_S_N_nat00002_ani00058_11515.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and does not blend well with the rest of the image, suggesting it was added later. The lighting and focus on the bird do not match the background, indicating manipulation."
Tp_D_NRN_S_N_nat00002_cha00086_11517.jpg,Spliced,"The lighting, focus, and scale of the child in the foreground do not match the background scene, indicating that the image has been manipulated. The child appears to be unnaturally placed into the landscape."
Tp_D_NRN_S_N_nat00013_ani00058_11416.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and well-lit compared to the rest of the landscape, suggesting it was added to the image. The lighting and focus do not match the background, indicating manipulation."
Tp_D_NRN_S_N_nat00019_cha00021_20022.jpg,Spliced,"The lighting, focus, and edges around the people in the foreground do not match the background scenery, indicating that the image has been manipulated and elements have been combined from different sources."
Tp_D_NRN_S_N_nat00030_cha00042_11090.jpg,Spliced,"The image appears to be manipulated because the person in yellow standing on the rocks does not blend naturally with the rest of the scene. The lighting, shadows, and scale seem inconsistent with the background, indicating that the person was likely added to the image."
Tp_D_NRN_S_N_nat00033_ani00005_11506.jpg,Spliced,"The bird flying in the sky appears unnatural and does not blend well with the rest of the image, suggesting it was added in post-processing. The lighting and sharpness of the bird do not match the background, indicating manipulation."
Tp_D_NRN_S_N_nat00033_ani00017_11507.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and does not blend well with the rest of the image, suggesting it was added from a different source. The lighting and focus on the bird do not match the background, indicating manipulation."
Tp_D_NRN_S_N_nat00033_ani00058_11504.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and does not blend well with the rest of the image, indicating it was likely added in post-processing. The lighting and focus on the bird do not match the background scene."
Tp_D_NRN_S_N_nat00033_cha00067_11503.jpg,Spliced,"The lighting, sharpness, and color tones of the man do not match the background, indicating that the image has been manipulated to insert the person into the scene."
Tp_D_NRN_S_N_nat00044_ani00005_11435.jpg,Spliced,"The bird in the sky appears to be unnaturally sharp and does not blend well with the rest of the image, suggesting it was added in post-processing. The lighting and focus on the bird do not match the background scene, indicating manipulation."
Tp_D_NRN_S_N_nat00059_ani00005_11415.jpg,Authentic,"There are no obvious signs of manipulation in this image. The bird appears naturally integrated with the background, with consistent lighting and shadows. The image looks like an authentic photograph of a bird flying in the sky."
Tp_D_NRN_S_N_nat00059_ani00070_11414.jpg,Spliced,"The eagle in the sky appears to be unnaturally sharp and does not blend well with the background, suggesting it was added to the image. The lighting and focus on the eagle do not match the rest of the scene, which is a common sign of image manipulation."
Tp_D_NRN_S_N_nat00062_ani00058_11418.jpg,Spliced,"The bird in the image appears to be unnaturally sharp and well-lit compared to the background, suggesting it was added to the scene. The edges around the bird also look inconsistent with the rest of the image, further indicating manipulation."
Tp_D_NRN_S_N_nat00097_ani00017_11412.jpg,Spliced,"The bird in the image appears to be upside down, which is highly unusual for a bird in flight. This suggests that the image has been manipulated or spliced."
Tp_D_NRN_S_N_nat00098_ani00058_11461.jpg,Spliced,"The bird in the image appears to be digitally inserted or drawn, as it does not match the lighting, sharpness, or style of the rest of the photograph. The edges and coloring of the bird are inconsistent with the natural scenery, indicating manipulation."
Tp_D_NRN_S_N_nat00098_cha00072_11462.jpg,Spliced,"The image shows a person who appears to be much larger than the surrounding landscape, which is not realistic. This suggests that the person was digitally added to the scene, indicating the image has been manipulated."
Tp_D_NRN_S_N_nat10115_cha00052_11477.jpg,Spliced,"The man in the image appears to be unnaturally blended into the background, with mismatched lighting and edges that suggest he was added to the scene. This indicates the image has been manipulated."
Tp_D_NRN_S_N_nat10116_cha00086_11371.jpg,Spliced,"The lighting, focus, and scale of the child do not match the background, indicating that the child was added to the landscape image. The edges around the child also appear unnatural, further suggesting manipulation."
Tp_D_NRN_S_N_nat10120_cha00063_11389.jpg,Spliced,"Explanation: The woman in the red dress standing on top of the hill appears to be unnaturally placed and out of proportion compared to the rest of the scene, indicating that the image has been manipulated."
Tp_D_NRN_S_N_nat10123_ani00005_11419.jpg,Spliced,"The bird on the right side of the perch appears to be edited into the image. Its lighting, sharpness, and color tone do not match the rest of the scene, indicating manipulation."
Tp_D_NRN_S_N_nat10123_ani00017_11411.jpg,Authentic,"The image appears to show a natural landscape with hills and a bird flying in the sky. There are no obvious signs of manipulation or splicing; the lighting, shadows, and focus are consistent throughout the image. The bird's position and appearance are plausible for a photo taken at the right moment."
Tp_D_NRN_S_N_nat10123_ani00070_11417.jpg,Spliced,"The lighting, focus, and edges of the eagle do not match the background, indicating that the eagle was added to the image of the landscape. The eagle appears unnaturally sharp and well-lit compared to the rest of the scene."
